StationId,Date,PM2.5,PM10,NO,NO2,NOx,SO2
DL030,2019-03-20,67.23,138.33,23.33,46.68,70.0,
DL030,2019-03-21,94.82,144.42,11.18,30.81,41.98,
DL030,2019-03-22,28.41,67.42,5.08,21.77,26.85,
DL030,2019-03-23,34.83,72.66,4.85,21.59,26.44,
DL030,2019-03-24,39.57,80.81,5.65,23.5,29.15,
DL030,2019-03-25,47.04,85.04,5.9,24.69,30.59,
DL030,2019-03-26,51.0,89.72,6.82,26.67,33.49,
DL030,2019-03-27,48.41,90.17,9.44,30.63,40.08,
DL030,2019-03-28,68.58,134.26,32.03,49.7,81.72,
DL030,2019-03-29,69.05,138.15,30.61,48.07,78.69,
DL030,2019-03-30,77.19,135.72,11.6,37.18,48.78,
DL030,2019-03-31,45.64,94.32,15.91,26.81,42.72,
DL030,2019-04-01,43.04,90.42,20.0,28.89,48.89,
DL030,2019-04-02,50.63,106.21,64.57,76.05,110.41,
DL030,2019-04-03,58.91,104.9,97.15,89.29,143.89,
DL030,2019-04-04,72.24,129.05,18.65,51.81,70.46,
DL030,2019-04-05,83.17,139.72,18.58,53.52,72.09,
DL030,2019-04-06,60.02,161.25,15.9,40.27,56.17,
DL030,2019-04-07,110.38,258.11,21.85,42.71,64.55,
DL030,2019-04-08,57.08,167.58,8.39,32.33,40.72,
DL030,2019-04-09,51.22,122.81,12.81,42.69,55.5,
DL030,2019-04-10,65.66,146.53,25.31,49.72,75.02,
DL030,2019-04-11,46.06,125.33,6.84,33.99,40.83,
DL030,2019-04-12,42.5,146.79,6.92,31.3,38.22,
DL030,2019-04-13,36.5,91.58,12.53,32.61,45.14,
DL030,2019-04-14,34.46,90.9,14.57,28.68,43.08,
DL030,2019-04-15,47.92,111.06,12.63,30.05,42.68,
DL030,2019-04-16,39.32,127.99,37.93,55.6,48.11,
DL030,2019-04-17,11.83,29.26,28.2,28.32,51.63,
DL030,2019-04-18,25.59,52.19,171.3,169.91,209.93,
DL030,2019-04-19,40.78,82.28,144.41,137.59,164.34,
DL030,2019-04-20,69.76,148.24,51.35,66.72,83.69,
DL030,2019-04-21,43.45,151.17,14.16,23.3,37.46,
DL030,2019-04-22,74.0,195.04,12.93,24.43,37.36,
DL030,2019-04-23,57.54,184.61,18.39,28.72,47.11,
DL030,2019-04-24,60.46,188.71,8.03,20.55,28.59,
DL030,2019-04-25,62.3,223.89,6.38,16.32,22.7,
DL030,2019-04-26,56.1,182.54,17.68,27.23,44.9,
DL030,2019-04-27,50.6,217.63,25.7,27.27,40.72,
DL030,2019-04-28,116.7,242.96,19.5,22.37,16.53,
DL030,2019-04-29,56.74,209.5,,,0.0,
DL030,2019-04-30,50.43,135.0,7.64,18.47,15.96,
DL030,2019-05-01,79.03,236.84,61.53,53.32,77.05,
DL030,2019-05-02,49.61,220.75,57.02,50.8,25.65,
DL030,2019-05-03,35.32,121.64,262.58,319.79,337.87,
DL030,2019-05-04,53.52,186.13,216.86,285.5,272.45,
DL030,2019-05-05,73.06,201.63,203.61,226.12,225.65,
DL030,2019-05-06,74.68,212.71,164.96,211.07,206.19,
DL030,2019-05-07,87.44,286.89,166.85,210.32,235.79,
DL030,2019-05-08,102.94,313.23,95.51,113.41,120.76,
DL030,2019-05-09,102.35,341.8,12.48,32.5,49.13,
DL030,2019-05-10,72.22,264.54,5.36,20.3,28.67,
DL030,2019-05-11,74.88,228.85,3.64,18.14,22.76,
DL030,2019-05-12,157.22,386.18,3.93,16.52,21.12,
DL030,2019-05-13,157.53,355.16,6.16,28.39,37.55,
DL030,2019-05-14,37.97,96.53,4.42,18.94,24.57,
DL030,2019-05-15,64.28,149.96,11.93,34.76,51.5,
DL030,2019-05-16,60.41,174.08,9.33,31.27,48.23,
DL030,2019-05-17,75.75,277.69,14.23,31.71,52.74,
DL030,2019-05-18,32.88,79.77,5.41,17.76,24.51,
DL030,2019-05-19,60.2,134.29,4.1,21.41,27.56,
DL030,2019-05-20,71.62,172.59,10.61,33.14,47.74,
DL030,2019-05-21,69.22,142.7,8.19,25.11,34.7,
DL030,2019-05-22,40.2,135.14,6.67,20.64,28.59,
DL030,2019-05-23,74.92,179.97,14.83,29.44,48.5,
DL030,2019-05-24,31.36,86.47,6.21,17.34,25.49,
DL030,2019-05-25,31.9,93.39,4.22,13.64,18.74,
DL030,2019-05-26,45.68,107.94,3.89,15.42,19.94,
DL030,2019-05-27,47.59,121.09,19.51,32.69,39.59,
DL030,2019-05-28,48.45,123.58,60.01,66.34,86.87,
DL030,2019-05-29,52.08,143.56,72.41,70.25,129.14,
DL030,2019-05-30,60.27,165.96,126.45,110.65,168.41,
DL030,2019-05-31,69.41,251.96,58.2,54.16,127.73,
DL030,2019-06-01,78.25,219.39,53.39,55.36,131.68,
DL030,2019-06-02,63.0,177.78,50.91,42.98,108.97,
DL030,2019-06-03,54.26,217.14,50.86,38.94,105.64,
DL030,2019-06-04,42.72,125.79,55.03,42.64,110.92,
DL030,2019-06-05,58.79,160.03,54.33,45.31,113.02,
DL030,2019-06-06,60.72,177.33,53.81,48.46,100.5,
DL030,2019-06-07,41.88,120.38,47.81,41.22,106.73,
DL030,2019-06-08,48.19,128.16,48.77,46.16,117.26,
DL030,2019-06-09,70.82,192.36,54.19,55.58,141.02,
DL030,2019-06-10,70.8,170.44,57.59,55.49,124.78,
DL030,2019-06-11,108.42,433.35,48.99,48.75,82.82,
DL030,2019-06-12,42.65,194.31,8.15,17.3,25.18,
DL030,2019-06-13,40.16,146.75,4.08,14.53,18.55,
DL030,2019-06-14,42.22,151.22,4.73,17.69,22.16,
DL030,2019-06-15,63.71,218.16,11.2,26.72,37.44,
DL030,2019-06-16,30.11,130.0,3.63,8.81,12.4,
DL030,2019-06-17,29.74,112.08,3.72,10.3,13.99,
DL030,2019-06-18,22.77,74.97,5.36,14.63,19.38,
DL030,2019-06-19,61.05,189.33,9.03,17.24,26.27,
DL030,2019-06-20,32.15,120.19,4.73,13.39,18.12,
DL030,2019-06-21,56.33,148.04,5.56,21.72,27.16,
DL030,2019-06-22,49.76,133.42,5.22,20.6,25.82,
DL030,2019-06-23,29.14,85.02,3.93,9.76,13.69,
DL030,2019-06-24,16.75,53.71,4.1,11.0,15.1,
DL030,2019-06-25,40.24,94.85,4.82,15.19,20.01,
DL030,2019-06-26,53.05,124.78,5.34,18.45,23.79,
DL030,2019-06-27,50.02,173.34,4.83,14.77,19.61,
DL030,2019-06-28,46.85,170.02,5.72,14.41,20.13,
DL030,2019-06-29,52.02,214.23,4.81,12.02,16.84,
DL030,2019-06-30,54.88,223.77,9.3,16.7,26.0,
DL030,2019-07-01,47.45,178.68,4.69,10.67,15.29,
DL030,2019-07-02,59.26,197.01,4.03,2.26,5.13,
DL030,2019-07-03,27.91,77.71,3.1,1.99,4.93,
DL030,2019-07-04,24.77,68.02,2.95,2.49,5.39,
DL030,2019-07-05,34.02,85.24,2.92,0.92,3.85,
DL030,2019-07-06,29.15,66.86,3.0,0.94,3.94,
DL030,2019-07-07,28.11,109.89,2.97,0.95,3.92,
DL030,2019-07-08,42.2,111.57,18.42,10.44,6.05,
DL030,2019-07-09,32.92,99.74,6.67,2.85,5.41,
DL030,2019-07-10,64.98,233.29,2.83,0.87,3.71,
DL030,2019-07-11,69.13,304.5,2.74,0.83,3.57,
DL030,2019-07-12,71.85,312.36,2.7,0.81,3.51,
DL030,2019-07-13,61.01,217.52,2.73,0.82,3.55,
DL030,2019-07-14,62.22,260.18,2.74,0.82,3.56,
DL030,2019-07-15,30.92,131.37,2.67,0.79,3.46,
DL030,2019-07-16,27.75,82.33,2.7,0.79,3.49,
DL030,2019-07-17,35.34,67.12,4.65,31.71,36.13,
DL030,2019-07-18,24.12,53.97,77.19,79.37,103.49,
DL030,2019-07-19,49.31,119.71,20.78,30.53,51.3,
DL030,2019-07-20,40.7,97.8,10.83,21.39,32.22,
DL030,2019-07-21,37.16,81.44,12.73,15.7,28.43,
DL030,2019-07-22,41.85,92.05,18.87,19.25,38.12,
DL030,2019-07-23,65.2,130.74,16.98,24.83,41.81,
DL030,2019-07-24,54.05,114.79,7.87,17.6,25.47,
DL030,2019-07-25,33.57,43.17,5.52,6.51,12.03,
DL030,2019-07-26,37.88,54.7,6.86,9.22,16.08,
DL030,2019-07-27,21.88,45.04,6.11,7.48,13.59,
DL030,2019-07-28,17.3,36.43,6.17,7.4,13.58,
DL030,2019-07-29,17.98,42.42,32.35,41.3,43.24,
DL030,2019-07-30,24.88,67.71,8.68,17.43,24.7,
DL030,2019-07-31,23.96,56.01,30.32,45.43,46.29,
DL030,2019-08-01,28.12,60.15,7.2,12.46,19.66,
DL030,2019-08-02,55.44,68.52,9.75,14.51,21.78,
DL030,2019-08-03,33.21,56.84,8.9,10.89,19.8,
DL030,2019-08-04,42.43,80.28,10.71,12.05,22.76,
DL030,2019-08-05,37.8,68.82,12.46,13.49,25.95,
DL030,2019-08-06,20.93,35.1,11.18,13.44,24.62,
DL030,2019-08-07,24.52,50.63,17.22,18.16,35.36,
DL030,2019-08-08,20.78,45.68,11.99,13.09,25.08,
DL030,2019-08-09,11.8,36.98,6.34,10.0,16.33,
DL030,2019-08-10,13.26,25.71,4.99,8.22,13.2,
DL030,2019-08-11,19.76,38.73,7.06,8.87,15.93,
DL030,2019-08-12,16.07,31.15,7.0,8.44,15.44,
DL030,2019-08-13,18.33,39.98,8.94,9.1,18.03,
DL030,2019-08-14,28.01,46.99,9.78,10.86,20.65,
DL030,2019-08-15,24.47,46.88,9.49,10.08,19.57,
DL030,2019-08-16,15.92,30.46,5.8,9.41,15.21,
DL030,2019-08-17,6.52,11.62,6.62,7.18,13.8,
DL030,2019-08-18,13.71,24.18,8.31,7.64,15.95,
DL030,2019-08-19,33.59,61.9,17.75,16.58,34.33,
DL030,2019-08-20,32.51,64.22,11.58,11.74,23.32,
DL030,2019-08-21,40.4,97.4,9.42,9.56,18.98,
DL030,2019-08-22,35.74,87.19,12.12,11.52,23.63,
DL030,2019-08-23,42.12,91.82,24.11,17.71,41.83,
DL030,2019-08-24,43.98,89.24,22.74,17.39,40.13,
DL030,2019-08-25,23.97,43.32,9.96,10.06,20.02,
DL030,2019-08-26,19.88,42.35,10.6,10.22,20.81,
DL030,2019-08-27,28.07,60.06,13.95,14.35,28.3,
DL030,2019-08-28,30.1,60.62,15.89,13.55,29.44,
DL030,2019-08-29,25.68,54.81,8.42,9.37,17.79,
DL030,2019-08-30,30.66,59.14,6.18,11.72,17.9,
DL030,2019-08-31,39.57,76.94,8.13,13.67,21.81,
DL030,2019-09-01,25.31,54.13,8.44,13.46,21.91,
DL030,2019-09-02,39.85,73.76,5.82,12.18,18.0,
DL030,2019-09-03,52.68,97.36,5.71,11.93,17.64,
DL030,2019-09-04,62.71,113.84,5.23,12.86,18.09,
DL030,2019-09-05,25.16,57.66,5.55,12.51,18.06,
DL030,2019-09-06,25.8,56.51,7.74,12.62,20.33,
DL030,2019-09-07,23.99,47.43,6.81,11.79,18.6,
DL030,2019-09-08,26.47,55.68,6.17,11.15,17.32,
DL030,2019-09-09,45.65,94.51,4.83,10.67,15.5,
DL030,2019-09-10,50.56,100.24,5.14,11.44,16.59,
DL030,2019-09-11,67.58,120.43,10.49,16.63,27.12,
DL030,2019-09-12,49.11,92.64,7.37,15.41,22.79,
DL030,2019-09-13,24.75,53.12,4.75,11.92,16.67,
DL030,2019-09-14,21.67,45.34,4.64,10.41,15.05,
DL030,2019-09-15,31.0,53.05,5.87,11.04,16.91,
DL030,2019-09-16,47.41,86.8,14.26,17.78,32.03,
DL030,2019-09-17,50.85,99.31,7.18,13.49,20.67,
DL030,2019-09-18,32.19,65.79,4.95,14.96,19.91,
DL030,2019-09-19,16.93,35.1,3.81,9.92,13.73,
DL030,2019-09-20,28.07,52.54,7.23,11.87,19.07,
DL030,2019-09-21,33.35,57.43,8.83,12.64,21.47,
DL030,2019-09-22,17.56,37.88,11.94,14.36,26.3,
DL030,2019-09-23,30.5,54.37,9.56,21.58,30.12,
DL030,2019-09-24,28.6,58.63,9.34,16.16,25.51,
DL030,2019-09-25,29.16,57.17,11.79,19.52,31.28,
DL030,2019-09-26,18.18,35.5,20.89,20.94,33.01,
DL030,2019-09-27,17.42,28.28,4.26,8.73,8.67,
DL030,2019-09-28,25.57,54.3,10.59,13.42,23.27,
DL030,2019-09-29,18.02,28.26,6.12,1.66,7.78,
DL030,2019-09-30,28.24,46.4,5.04,3.87,8.9,
DL030,2019-10-01,34.66,53.19,8.38,2.19,10.57,
DL030,2019-10-02,32.95,57.55,9.68,1.89,11.57,
DL030,2019-10-03,43.75,80.78,15.31,2.46,17.73,
DL030,2019-10-04,49.26,67.13,8.44,2.52,10.97,
DL030,2019-10-05,34.14,64.68,7.25,2.22,9.48,
DL030,2019-10-06,51.42,91.78,7.15,2.44,9.6,
DL030,2019-10-07,47.16,98.09,3.8,2.54,6.34,
DL030,2019-10-08,39.86,81.61,3.67,2.36,6.03,
DL030,2019-10-09,67.46,120.38,15.26,3.14,18.37,
DL030,2019-10-10,81.39,140.71,5.58,3.77,9.35,
DL030,2019-10-11,88.11,156.26,12.08,3.85,15.93,
DL030,2019-10-12,85.29,150.21,14.0,3.75,17.75,
DL030,2019-10-13,109.61,190.95,23.09,3.76,26.82,
DL030,2019-10-14,94.02,168.73,21.45,3.93,25.34,
DL030,2019-10-15,107.36,189.77,40.83,3.87,44.49,
DL030,2019-10-16,124.55,207.99,29.25,4.11,33.31,
DL030,2019-10-17,99.33,175.38,17.29,4.62,21.91,
DL030,2019-10-18,79.34,145.51,7.4,4.51,11.91,
DL030,2019-10-19,64.87,111.48,5.96,4.67,10.63,
DL030,2019-10-20,81.57,145.53,7.77,4.11,11.88,
DL030,2019-10-21,94.86,166.8,10.39,4.65,15.03,
DL030,2019-10-22,76.5,147.67,9.96,4.4,14.35,
DL030,2019-10-23,93.09,185.15,31.16,4.61,35.74,
DL030,2019-10-24,133.45,292.46,72.95,7.89,78.8,
DL030,2019-10-25,104.98,181.32,32.5,5.26,37.76,
DL030,2019-10-26,110.04,185.22,41.95,4.86,46.77,
DL030,2019-10-27,151.12,253.78,19.4,5.87,25.27,
DL030,2019-10-28,303.06,429.28,15.46,5.56,21.02,
DL030,2019-10-29,289.27,468.57,28.36,5.5,33.86,
DL030,2019-10-30,250.89,417.07,35.77,5.64,41.41,
DL030,2019-10-31,286.92,479.62,50.3,5.6,55.79,
DL030,2019-11-01,384.66,620.87,43.67,8.27,51.89,
DL030,2019-11-02,296.41,474.98,13.9,6.44,20.34,
DL030,2019-11-03,522.82,617.13,9.31,6.17,15.48,
DL030,2019-11-04,222.1,361.76,13.1,5.52,18.61,
DL030,2019-11-05,182.25,285.49,7.38,4.93,12.31,
DL030,2019-11-06,84.43,163.07,28.37,6.26,34.54,
DL030,2019-11-07,158.96,282.21,11.79,9.12,20.91,
DL030,2019-11-08,122.62,223.59,33.75,6.17,39.84,
DL030,2019-11-09,112.86,206.55,20.76,5.69,26.45,
DL030,2019-11-10,169.43,275.82,7.19,7.28,14.47,
DL030,2019-11-11,221.22,358.57,20.61,8.8,29.42,
DL030,2019-11-12,337.23,533.99,36.06,12.71,48.77,
DL030,2019-11-13,351.14,551.38,41.87,17.73,59.61,
DL030,2019-11-14,339.8,577.84,62.23,21.17,83.4,
DL030,2019-11-15,382.67,594.2,32.44,31.05,63.21,
DL030,2019-11-16,132.78,245.19,20.32,25.1,45.42,
DL030,2019-11-17,70.61,117.06,8.25,15.69,23.94,
DL030,2019-11-18,76.52,130.64,9.33,15.6,24.93,
DL030,2019-11-19,89.66,164.48,32.87,30.44,63.31,
DL030,2019-11-20,115.64,207.06,40.33,40.48,80.84,
DL030,2019-11-21,167.28,291.7,96.84,73.45,170.28,
DL030,2019-11-22,135.99,240.1,34.17,41.04,75.16,
DL030,2019-11-23,97.45,182.55,17.85,28.28,46.11,
DL030,2019-11-24,81.0,145.02,10.48,22.03,32.51,
DL030,2019-11-25,86.04,162.93,16.09,25.47,41.55,
DL030,2019-11-26,79.88,177.52,35.4,39.03,74.42,
DL030,2019-11-27,50.55,99.92,11.62,25.29,36.91,
DL030,2019-11-28,22.55,45.14,7.21,18.6,25.82,
DL030,2019-11-29,37.41,71.88,10.9,21.02,31.92,
DL030,2019-11-30,61.64,115.18,16.61,19.85,36.29,
DL030,2019-12-01,83.23,142.15,17.14,21.26,38.4,
DL030,2019-12-02,93.87,168.78,20.77,24.75,45.52,
DL030,2019-12-03,99.67,183.49,28.9,31.2,60.1,
DL030,2019-12-04,109.8,196.37,35.24,36.63,71.88,
DL030,2019-12-05,184.14,324.88,94.79,75.44,169.74,
DL030,2019-12-06,172.52,298.27,53.8,52.56,106.36,
DL030,2019-12-07,164.75,274.14,46.36,44.6,90.96,
DL030,2019-12-08,171.3,290.34,94.58,66.67,160.86,
DL030,2019-12-09,140.06,242.98,49.05,48.32,96.67,
DL030,2019-12-10,166.98,293.72,45.04,44.93,89.97,
DL030,2019-12-11,189.52,325.75,39.28,34.9,74.18,
DL030,2019-12-12,196.72,330.69,24.04,23.44,47.48,
DL030,2019-12-13,64.3,96.64,6.11,10.93,17.04,
DL030,2019-12-14,48.81,89.65,7.18,7.62,14.79,
DL030,2019-12-15,60.86,107.49,6.97,3.97,10.93,
DL030,2019-12-16,52.58,95.61,4.24,1.5,5.74,
DL030,2019-12-17,59.99,99.28,4.23,1.48,5.71,
DL030,2019-12-18,90.96,156.61,22.59,17.86,40.44,
DL030,2019-12-19,183.79,312.98,25.03,27.56,52.58,
DL030,2019-12-20,222.43,393.4,21.53,30.11,51.41,
DL030,2019-12-21,167.94,299.89,6.82,3.18,10.0,
DL030,2019-12-22,89.31,154.56,4.31,1.51,5.82,
DL030,2019-12-23,116.84,193.43,4.34,1.52,5.86,
DL030,2019-12-24,179.58,335.79,4.34,1.5,5.85,
DL030,2019-12-25,106.98,197.05,4.34,1.53,5.87,
DL030,2019-12-26,129.16,246.42,12.76,18.59,28.61,
DL030,2019-12-27,162.08,302.8,18.86,13.45,32.3,
DL030,2019-12-28,194.91,347.66,46.57,26.41,72.98,
DL030,2019-12-29,244.02,436.57,33.32,26.1,59.42,
DL030,2019-12-30,237.43,446.04,53.9,38.46,80.13,
DL030,2019-12-31,155.74,309.62,15.99,37.39,53.4,
DL030,2020-01-01,233.44,439.94,87.14,97.93,184.66,
DL030,2020-01-02,212.82,336.79,102.92,91.13,193.0,
DL030,2020-01-03,153.86,255.13,119.88,94.55,212.79,
DL030,2020-01-04,165.74,274.14,85.82,79.8,164.37,
DL030,2020-01-05,112.94,200.12,24.58,50.17,74.75,
DL030,2020-01-06,109.91,189.29,20.69,45.93,66.62,
DL030,2020-01-07,85.94,145.14,20.47,47.32,67.78,
DL030,2020-01-08,83.42,116.67,25.22,39.14,64.36,
DL030,2020-01-09,53.82,93.04,11.52,34.63,46.13,
DL030,2020-01-10,86.61,153.97,10.47,34.37,44.84,
DL030,2020-01-11,95.63,173.31,18.27,36.21,54.47,
DL030,2020-01-12,131.56,238.46,63.3,62.57,125.28,
DL030,2020-01-13,139.26,236.51,60.06,66.46,126.53,
DL030,2020-01-14,71.43,123.67,12.34,31.98,44.31,
DL030,2020-01-15,65.63,124.55,14.85,38.12,52.97,
DL030,2020-01-16,92.81,167.37,19.04,36.2,55.22,
DL030,2020-01-17,67.68,116.55,19.89,37.25,56.93,
DL030,2020-01-18,72.14,148.24,25.91,34.48,60.21,
DL030,2020-01-19,77.42,133.15,10.8,26.87,37.67,
DL030,2020-01-20,94.73,170.15,9.03,26.89,35.92,
DL030,2020-01-21,125.04,240.45,56.41,53.02,103.83,
DL030,2020-01-22,149.71,262.99,55.14,36.18,58.75,
DL030,2020-01-23,45.75,93.84,5.39,6.2,9.39,
DL030,2020-01-24,52.53,108.51,5.5,6.93,12.43,
DL030,2020-01-25,82.81,160.18,11.96,12.09,23.56,
DL030,2020-01-26,134.79,231.6,24.41,18.26,41.75,
DL030,2020-01-27,123.91,225.85,22.38,44.03,31.57,
DL030,2020-01-28,66.01,106.9,40.91,50.3,45.99,
DL030,2020-01-29,44.57,82.54,90.15,112.7,70.84,
DL030,2020-01-30,55.68,113.49,103.89,75.22,70.63,
DL030,2020-01-31,52.65,110.86,131.78,106.83,146.84,
DL030,2020-02-01,63.98,125.22,19.76,25.51,16.37,
DL030,2020-02-02,74.45,139.75,3.77,4.53,8.3,
DL030,2020-02-03,87.22,171.84,24.71,30.47,32.46,
DL030,2020-02-04,119.22,219.07,41.04,12.51,53.49,
DL030,2020-02-05,90.4,167.04,10.51,14.89,25.4,
DL030,2020-02-06,67.01,128.93,9.37,14.04,23.41,
DL030,2020-02-07,83.48,154.17,12.33,15.55,27.88,
DL030,2020-02-08,88.08,159.32,10.59,14.1,24.69,
DL030,2020-02-09,89.48,172.64,10.56,14.2,24.76,
DL030,2020-02-10,103.98,196.62,17.54,14.59,32.13,
DL030,2020-02-11,111.76,209.68,33.37,14.84,48.21,
DL030,2020-02-12,100.06,203.29,14.9,13.97,28.88,
DL030,2020-02-13,61.16,124.24,6.79,14.07,20.87,
DL030,2020-02-14,46.54,104.77,6.45,13.7,20.15,
DL030,2020-02-15,50.37,119.78,6.66,13.45,20.12,
DL030,2020-02-16,74.57,149.78,9.19,13.95,23.14,
DL030,2020-02-17,101.26,207.68,24.59,13.72,38.31,
DL030,2020-02-18,78.31,164.79,8.66,14.13,22.78,
DL030,2020-02-19,77.81,173.39,22.98,15.11,38.04,
DL030,2020-02-20,75.16,148.03,6.23,14.92,21.14,
DL030,2020-02-21,32.89,63.05,6.12,13.85,19.97,
DL030,2020-02-22,44.01,78.97,9.68,13.64,23.32,
DL030,2020-02-23,68.24,129.68,18.41,13.71,32.11,
DL030,2020-02-24,46.71,98.54,11.15,13.96,25.11,
DL030,2020-02-25,76.07,155.31,10.34,13.82,24.15,
DL030,2020-02-26,87.95,176.59,18.31,12.62,30.94,
DL030,2020-02-27,72.69,136.8,12.11,14.11,26.21,
DL030,2020-02-28,60.31,111.45,6.69,13.73,20.42,
DL030,2020-02-29,43.46,79.22,6.87,13.0,19.87,
DL030,2020-03-01,29.82,59.7,8.33,13.39,21.71,
DL030,2020-03-02,81.91,156.69,29.92,15.18,32.24,
DL030,2020-03-03,72.95,160.97,14.1,14.29,28.39,
DL030,2020-03-04,40.69,144.06,7.58,12.08,19.66,
DL030,2020-03-05,18.95,55.57,2.99,9.06,12.05,
DL030,2020-03-06,11.41,29.32,2.64,8.8,11.44,
DL030,2020-03-07,22.03,65.98,2.99,11.05,14.04,
DL030,2020-03-08,30.26,103.03,16.63,9.74,26.37,
DL030,2020-03-09,24.86,89.74,4.93,9.93,14.86,
DL030,2020-03-10,39.32,133.39,3.27,3.27,4.75,
DL030,2020-03-11,31.65,97.36,0.18,2.6,1.93,
DL030,2020-03-12,32.63,129.98,8.63,15.42,18.64,
DL030,2020-03-13,42.61,182.44,17.17,24.84,42.01,
DL030,2020-03-14,21.19,65.73,6.6,15.98,22.56,
DL030,2020-03-15,30.24,101.39,10.34,18.84,28.93,
DL030,2020-03-16,30.75,110.28,6.18,15.62,21.79,
DL030,2020-03-17,30.67,116.3,7.89,16.74,24.63,
DL030,2020-03-18,34.9,120.47,11.42,18.94,30.35,
DL030,2020-03-19,48.27,180.52,15.1,18.17,32.73,
DL030,2020-03-20,51.24,167.11,7.69,14.39,22.04,
DL030,2020-03-21,42.86,139.61,9.79,12.61,22.4,
DL030,2020-03-22,86.72,137.04,35.97,24.6,58.46,
DL030,2020-03-23,53.09,86.38,86.02,45.01,111.65,
DL030,2020-03-24,60.45,85.51,62.83,34.09,89.11,
DL030,2020-03-25,79.79,62.99,112.51,68.6,120.84,
DL030,2020-03-26,43.91,56.31,55.49,27.33,82.33,
DL030,2020-03-27,35.66,33.97,37.77,18.36,56.13,
DL030,2020-03-28,74.09,35.71,76.69,45.32,97.97,
DL030,2020-03-29,82.45,46.83,90.3,63.66,102.51,
DL030,2020-03-30,77.31,50.87,89.46,50.52,94.54,
DL030,2020-03-31,78.91,56.01,117.24,74.71,135.1,
DL030,2020-04-01,97.24,62.91,128.84,88.28,144.38,
DL030,2020-04-02,84.51,48.93,145.91,81.12,154.88,
DL030,2020-04-03,87.51,43.41,114.03,82.58,141.49,
DL030,2020-04-04,94.61,56.03,116.56,77.68,131.5,
DL030,2020-04-05,91.54,77.37,128.09,93.03,136.36,
DL030,2020-04-06,77.89,104.23,135.72,119.06,160.51,
DL030,2020-04-07,88.55,78.12,125.13,78.31,114.41,
DL030,2020-04-08,87.15,64.26,97.97,67.59,88.45,
DL030,2020-04-09,88.66,62.41,112.12,95.76,98.04,
DL030,2020-04-10,91.78,85.15,108.45,105.37,113.47,
DL030,2020-04-11,100.61,88.29,76.22,52.09,90.47,
DL030,2020-04-12,,,,,,
DL030,2020-04-13,,,,,,
DL030,2020-04-14,,,,,,
DL030,2020-04-15,,,,,,
DL030,2020-04-16,,,,,,
DL030,2020-04-17,,,,,,
DL030,2020-04-18,,,,,,
DL030,2020-04-19,,,,,,
DL030,2020-04-20,,,,,,
DL030,2020-04-21,,,,,,
DL030,2020-04-22,,,,,,
DL030,2020-04-23,,,,,,
DL030,2020-04-24,,,,,,
DL030,2020-04-25,,,,,,
DL030,2020-04-26,,,,,,
DL030,2020-04-27,,,,,,
DL030,2020-04-28,,,,,,
DL030,2020-04-29,,,,,,
DL030,2020-04-30,,,,,,
DL030,2020-05-01,,,,,,
DL030,2020-05-02,,,,,,
DL030,2020-05-03,,,,,,
DL030,2020-05-04,,,,,,
DL030,2020-05-05,,,,,,
DL030,2020-05-06,,,,,,
DL030,2020-05-07,,,,,,
DL030,2020-05-08,,,,,,
DL030,2020-05-09,,,,,,
DL030,2020-05-10,,,,,,
DL030,2020-05-11,,,,,,
DL030,2020-05-12,,,,,,
DL030,2020-05-13,,,,,,
DL030,2020-05-14,,,,,,
DL030,2020-05-15,,,,,,
DL030,2020-05-16,,,,,,
DL030,2020-05-17,,,,,,
DL030,2020-05-18,,,,,,
DL030,2020-05-19,,,,,,
DL030,2020-05-20,,,,,,
DL030,2020-05-21,,,,,,
DL030,2020-05-22,,,,,,
DL030,2020-05-23,,,,,,
DL030,2020-05-24,,,,,,
DL030,2020-05-25,,,,,,
DL030,2020-05-26,42.56,128.6,3.82,1.38,5.15,
DL030,2020-05-27,37.25,155.71,2.31,0.64,2.94,
DL030,2020-05-28,35.28,239.04,2.68,0.84,3.48,
DL030,2020-05-29,15.88,60.08,2.68,0.79,3.47,
DL030,2020-05-30,18.64,48.63,2.7,0.82,3.51,
DL030,2020-05-31,16.61,34.92,2.72,0.83,3.55,
DL030,2020-06-01,27.31,70.94,4.96,1.85,6.78,
DL030,2020-06-02,29.16,85.61,6.96,2.73,9.69,
DL030,2020-06-03,34.58,104.19,6.95,2.73,9.68,
DL030,2020-06-04,40.29,129.9,6.95,2.72,9.66,
DL030,2020-06-05,28.08,71.05,6.94,2.73,9.64,
DL030,2020-06-06,28.73,63.68,6.96,2.74,9.68,
DL030,2020-06-07,28.55,82.07,6.92,2.8,9.67,
DL030,2020-06-08,34.87,101.05,7.03,2.78,9.79,
DL030,2020-06-09,71.6,153.34,15.75,9.22,12.63,
DL030,2020-06-10,54.33,145.55,7.02,7.22,14.17,
DL030,2020-06-11,53.75,124.83,6.71,8.68,15.4,
DL030,2020-06-12,73.65,146.8,5.77,10.13,15.9,
DL030,2020-06-13,51.25,124.42,5.73,10.13,15.85,
DL030,2020-06-14,71.46,146.78,5.84,10.18,16.02,
DL030,2020-06-15,79.32,82.55,5.86,10.18,16.04,
DL030,2020-06-16,35.42,81.8,25.83,19.71,12.23,
DL030,2020-06-17,32.23,83.51,3.24,1.1,4.33,
DL030,2020-06-18,38.14,91.86,3.28,1.1,4.37,
