Date,StationId,PM2.5,PM10,NO,NO2,NOx,SO2
2019-01-19,DL036,174.06,261.92,63.92,43.54,75.26,11.3
2019-01-20,DL036,193.6,308.0,111.59,45.39,115.12,9.73
2019-01-21,DL036,140.08,219.56,51.72,35.83,61.22,6.81
2019-01-22,DL036,53.06,65.92,7.44,31.69,22.92,4.58
2019-01-23,DL036,123.85,175.17,45.67,42.23,59.69,5.62
2019-01-24,DL036,111.29,177.92,41.02,36.11,52.65,9.14
2019-01-25,DL036,74.71,125.88,8.78,31.54,23.93,6.6
2019-01-26,DL036,91.58,149.42,4.45,24.29,16.55,6.68
2019-01-27,DL036,124.79,183.42,7.8,27.57,21.02,7.98
2019-01-28,DL036,125.35,184.42,10.02,33.17,25.82,9.34
2019-01-29,DL036,140.0,204.73,13.58,35.94,30.19,15.94
2019-01-30,DL036,180.44,261.08,48.65,42.08,62.04,21.3
2019-01-31,DL036,186.38,285.04,88.69,45.85,96.7,9.29
2019-02-01,DL036,172.17,244.65,18.61,39.05,35.94,8.52
2019-02-02,DL036,171.02,245.79,4.05,22.77,15.42,4.76
2019-02-03,DL036,118.83,192.29,5.72,19.02,14.79,5.19
2019-02-04,DL036,96.85,145.98,23.21,31.62,35.74,5.16
2019-02-05,DL036,175.75,267.31,140.45,52.43,142.97,11.25
2019-02-06,DL036,142.12,200.02,34.97,45.06,52.48,7.1
2019-02-07,DL036,64.33,92.1,4.85,27.73,18.71,6.25
2019-02-08,DL036,51.35,114.21,13.91,28.04,26.25,6.27
2019-02-09,DL036,72.33,134.23,7.79,30.42,22.53,8.22
2019-02-10,DL036,114.27,191.92,23.05,29.96,34.74,11.7
2019-02-11,DL036,130.73,217.08,46.99,41.37,60.32,10.49
2019-02-12,DL036,194.56,301.33,55.82,68.34,81.85,14.77
2019-02-13,DL036,178.15,269.02,71.61,42.87,81.19,12.45
2019-02-14,DL036,156.54,214.0,18.4,44.86,38.85,8.38
2019-02-15,DL036,110.96,156.25,10.36,33.24,26.13,8.98
2019-02-16,DL036,111.17,163.56,2.29,23.29,14.25,7.05
2019-02-17,DL036,83.21,141.52,3.64,24.31,15.9,9.35
2019-02-18,DL036,111.21,184.75,29.3,41.37,45.89,11.22
2019-02-19,DL036,104.52,172.69,49.09,41.98,62.35,9.64
2019-02-20,DL036,93.48,160.23,74.5,50.77,87.74,9.64
2019-02-21,DL036,58.19,138.62,55.08,36.99,64.58,8.59
2019-02-22,DL036,65.12,117.81,10.32,23.17,20.74,5.99
2019-02-23,DL036,53.65,104.27,2.22,26.76,16.04,10.08
2019-02-24,DL036,87.94,131.5,9.45,35.65,26.67,16.01
2019-02-25,DL036,83.32,147.88,34.56,44.06,51.62,11.58
2019-02-26,DL036,53.54,110.08,7.1,54.68,34.87,13.36
2019-02-27,DL036,33.05,63.58,13.83,36.43,30.64,6.37
2019-02-28,DL036,64.24,105.93,32.14,27.15,40.65,11.88
2019-03-01,DL036,73.02,125.34,21.3,36.45,36.75,8.32
2019-03-02,DL036,90.34,139.47,57.02,62.74,79.85,10.91
2019-03-03,DL036,55.09,78.98,20.15,36.33,35.75,7.47
2019-03-04,DL036,94.0,145.38,73.09,26.23,73.55,10.58
2019-03-05,DL036,54.34,92.78,6.35,27.15,19.62,8.84
2019-03-06,DL036,56.21,104.51,11.3,32.46,26.48,8.14
2019-03-07,DL036,65.86,117.24,37.26,30.57,46.63,10.35
2019-03-08,DL036,60.44,128.68,39.45,42.42,54.72,10.15
2019-03-09,DL036,59.14,132.25,13.45,34.89,29.52,12.57
2019-03-10,DL036,53.61,114.68,20.47,31.28,33.32,10.58
2019-03-11,DL036,65.46,171.36,56.74,40.34,67.72,9.62
2019-03-12,DL036,42.0,106.21,8.69,32.15,24.19,8.0
2019-03-13,DL036,60.48,171.92,28.71,57.42,53.95,11.44
2019-03-14,DL036,79.38,162.0,48.84,38.95,60.53,10.86
2019-03-15,DL036,68.79,140.06,33.9,28.62,42.86,10.41
2019-03-16,DL036,57.25,113.4,3.18,27.43,17.18,10.76
2019-03-17,DL036,80.42,147.15,18.62,34.74,33.66,16.45
2019-03-18,DL036,78.1,148.75,12.63,36.93,29.94,15.86
2019-03-19,DL036,78.65,175.15,34.29,40.59,49.54,13.74
2019-03-20,DL036,64.52,176.92,21.72,44.22,41.23,9.11
2019-03-21,DL036,111.46,185.12,24.04,33.11,37.21,14.04
2019-03-22,DL036,29.92,110.17,1.89,19.35,11.84,10.47
2019-03-23,DL036,48.4,128.04,1.99,25.57,15.21,15.66
2019-03-24,DL036,49.69,129.46,2.83,25.84,16.06,15.4
2019-03-25,DL036,60.77,140.06,4.29,30.68,19.82,18.5
2019-03-26,DL036,75.92,154.75,9.85,33.26,25.71,14.54
2019-03-27,DL036,50.73,115.35,4.24,30.23,19.54,12.82
2019-03-28,DL036,66.25,163.35,43.69,45.32,59.73,11.68
2019-03-29,DL036,76.9,192.48,66.19,46.17,78.52,12.52
2019-03-30,DL036,74.5,183.21,37.18,45.61,54.58,15.65
2019-03-31,DL036,48.12,170.77,12.44,29.78,25.98,14.39
2019-04-01,DL036,49.81,153.69,1.91,24.34,14.5,17.44
2019-04-02,DL036,59.33,149.98,8.99,46.98,32.31,19.73
2019-04-03,DL036,56.73,156.06,20.48,44.72,40.48,13.16
2019-04-04,DL036,87.18,216.94,57.22,49.34,72.9,18.08
2019-04-05,DL036,88.89,221.86,45.61,53.17,65.45,21.44
2019-04-06,DL036,58.54,276.19,37.73,41.44,52.8,18.34
2019-04-07,DL036,115.38,334.61,44.31,43.27,59.13,13.01
2019-04-08,DL036,58.24,277.43,15.21,37.57,32.38,8.54
2019-04-09,DL036,62.71,176.99,24.18,45.86,44.11,13.16
2019-04-10,DL036,69.88,189.8,57.61,49.15,73.11,13.45
2019-04-11,DL036,47.84,176.99,11.74,45.07,33.54,15.61
2019-04-12,DL036,45.01,218.17,10.52,39.65,29.67,13.98
2019-04-13,DL036,38.17,159.32,6.89,34.11,23.76,13.0
2019-04-14,DL036,40.16,170.03,3.94,32.24,20.35,15.48
2019-04-15,DL036,36.73,171.27,17.65,34.73,32.86,16.81
2019-04-16,DL036,42.85,134.02,8.63,25.34,20.52,7.05
2019-04-17,DL036,10.99,38.29,2.73,20.08,12.92,4.89
2019-04-18,DL036,25.65,70.23,3.07,26.85,16.76,12.66
2019-04-19,DL036,69.21,134.5,13.74,32.62,28.55,16.41
2019-04-20,DL036,69.88,138.69,3.6,37.72,23.01,22.64
2019-04-21,DL036,49.73,141.98,14.52,44.55,35.53,9.93
2019-04-22,DL036,76.1,192.54,39.78,58.09,63.33,19.45
2019-04-23,DL036,74.35,212.56,40.36,50.41,59.72,15.12
2019-04-24,DL036,64.06,225.73,9.61,40.54,29.39,13.07
2019-04-25,DL036,75.44,277.54,2.34,35.15,20.61,15.13
2019-04-26,DL036,56.25,200.67,27.05,48.77,48.0,17.17
2019-04-27,DL036,56.0,277.0,4.03,32.32,20.47,20.58
2019-04-28,DL036,53.98,264.38,4.25,31.03,19.96,15.53
2019-04-29,DL036,61.89,222.03,18.99,41.88,37.75,18.37
2019-04-30,DL036,67.05,236.17,37.37,59.18,61.94,16.84
2019-05-01,DL036,105.78,285.7,25.2,62.75,53.91,23.76
2019-05-02,DL036,88.41,277.62,7.73,42.76,29.04,17.13
2019-05-03,DL036,54.21,126.32,8.09,35.87,25.68,15.29
2019-05-04,DL036,73.97,172.4,32.97,44.9,50.77,16.66
2019-05-05,DL036,42.96,144.44,19.26,32.06,32.74,10.09
2019-05-06,DL036,76.08,198.25,23.18,49.5,45.23,12.27
2019-05-07,DL036,86.55,294.6,50.0,48.26,66.43,13.03
2019-05-08,DL036,92.2,326.68,54.76,46.99,69.64,13.85
2019-05-09,DL036,96.99,378.58,12.15,35.41,28.74,13.36
2019-05-10,DL036,65.4,261.12,1.94,21.48,13.01,10.26
2019-05-11,DL036,89.54,292.81,7.27,37.31,25.77,20.11
2019-05-12,DL036,144.35,420.04,2.14,33.08,19.33,14.79
2019-05-13,DL036,147.21,317.22,4.4,46.37,28.25,28.16
2019-05-14,DL036,35.01,101.97,4.64,33.53,21.63,7.64
2019-05-15,DL036,60.47,152.08,43.55,65.23,70.2,11.58
2019-05-16,DL036,52.97,194.71,38.41,45.53,55.54,7.86
2019-05-17,DL036,50.25,243.05,19.14,41.36,37.61,7.53
2019-05-18,DL036,28.47,75.6,4.12,30.77,19.73,6.66
2019-05-19,DL036,67.4,131.02,5.53,38.75,25.12,13.89
2019-05-20,DL036,72.93,164.3,9.9,47.38,33.27,17.99
2019-05-21,DL036,64.65,162.86,4.7,38.9,24.51,20.17
2019-05-22,DL036,42.71,160.82,10.81,43.47,31.93,10.54
2019-05-23,DL036,66.28,184.05,16.27,47.82,38.69,18.03
2019-05-24,DL036,33.3,108.07,16.82,31.51,30.48,8.16
2019-05-25,DL036,30.14,98.7,2.64,26.89,16.46,9.87
2019-05-26,DL036,44.66,117.0,3.05,33.28,20.2,16.12
2019-05-27,DL036,42.01,143.14,5.5,43.98,27.87,14.59
2019-05-28,DL036,48.06,138.66,5.07,41.24,26.08,19.25
2019-05-29,DL036,46.92,146.27,5.51,41.33,26.48,19.0
2019-05-30,DL036,56.55,173.7,33.3,53.68,55.7,15.18
2019-05-31,DL036,49.68,307.55,6.67,30.98,21.91,14.4
2019-06-01,DL036,72.33,260.68,28.46,62.06,56.22,18.2
2019-06-02,DL036,63.89,244.2,2.33,31.78,18.8,14.39
2019-06-03,DL036,56.38,355.26,2.13,24.59,14.82,9.65
2019-06-04,DL036,44.49,189.39,4.72,36.7,23.37,11.76
2019-06-05,DL036,63.14,237.38,3.58,42.21,25.36,13.62
2019-06-06,DL036,51.79,207.42,5.48,31.89,21.42,15.15
2019-06-07,DL036,46.35,168.51,1.98,25.35,15.1,15.61
2019-06-08,DL036,50.4,153.35,10.38,32.34,25.66,9.81
2019-06-09,DL036,69.02,221.16,23.41,42.22,41.53,22.95
2019-06-10,DL036,48.24,198.84,14.52,33.57,29.7,12.5
2019-06-11,DL036,75.16,338.74,23.43,26.13,32.99,7.34
2019-06-12,DL036,41.93,252.95,6.38,20.5,16.11,11.5
2019-06-13,DL036,37.2,192.03,4.38,25.96,17.38,8.19
2019-06-14,DL036,34.01,161.67,1.51,15.33,9.38,8.76
2019-06-15,DL036,56.32,251.74,6.55,27.35,19.89,17.14
2019-06-16,DL036,29.08,150.3,1.23,9.74,6.18,8.19
2019-06-17,DL036,24.76,106.73,2.91,17.22,11.53,9.21
2019-06-18,DL036,19.07,62.61,5.48,21.08,15.68,3.73
2019-06-19,DL036,66.11,190.03,14.6,27.96,26.77,8.83
2019-06-20,DL036,30.04,118.94,3.89,26.86,17.46,7.38
2019-06-21,DL036,57.98,173.57,6.0,50.11,31.54,8.82
2019-06-22,DL036,55.0,149.54,4.79,49.1,30.02,15.63
2019-06-23,DL036,33.4,127.22,1.76,19.81,11.98,7.28
2019-06-24,DL036,19.63,75.57,2.04,16.24,10.3,5.56
2019-06-25,DL036,50.0,144.8,2.29,84.35,46.73,8.94
2019-06-26,DL036,48.42,119.33,4.3,47.61,28.83,14.52
2019-06-27,DL036,51.16,204.56,4.37,40.29,24.99,11.68
2019-06-28,DL036,41.19,237.05,2.51,35.04,20.68,12.08
2019-06-29,DL036,39.55,243.66,2.01,26.35,15.66,8.49
2019-06-30,DL036,48.3,278.22,8.56,27.5,21.62,9.86
2019-07-01,DL036,45.75,185.83,2.71,29.68,18.0,10.73
2019-07-02,DL036,61.74,245.14,1.78,30.78,17.82,13.11
2019-07-03,DL036,29.82,101.9,2.08,26.11,15.58,8.15
2019-07-04,DL036,28.42,87.89,13.52,35.83,30.09,8.17
2019-07-05,DL036,38.31,69.83,16.07,44.19,36.6,4.95
2019-07-06,DL036,31.07,67.78,7.21,29.23,21.42,6.07
2019-07-07,DL036,30.53,69.88,10.73,30.86,25.17,6.48
2019-07-08,DL036,42.22,120.8,8.36,37.34,26.68,6.08
2019-07-09,DL036,39.1,118.54,4.56,37.35,23.6,5.84
2019-07-10,DL036,61.0,285.52,4.3,25.37,17.01,8.12
2019-07-11,DL036,59.42,356.17,6.24,23.15,17.4,5.33
2019-07-12,DL036,54.44,312.83,7.43,23.94,18.8,5.26
2019-07-13,DL036,49.33,285.67,3.22,19.06,12.77,5.19
2019-07-14,DL036,54.46,295.1,2.4,24.49,14.99,14.2
2019-07-15,DL036,36.65,152.15,12.49,36.99,29.87,12.87
2019-07-16,DL036,29.54,76.69,4.88,36.22,23.24,10.72
2019-07-17,DL036,23.22,49.72,2.95,24.86,15.64,5.66
2019-07-18,DL036,18.85,43.85,19.24,26.61,29.84,4.57
2019-07-19,DL036,47.14,106.26,31.26,29.28,41.06,6.8
2019-07-20,DL036,36.73,87.68,16.74,31.32,30.32,4.65
2019-07-21,DL036,39.19,76.7,23.54,31.14,35.76,4.77
2019-07-22,DL036,46.45,85.26,37.35,31.27,47.09,4.67
2019-07-23,DL036,52.58,104.99,27.58,33.74,40.43,4.89
2019-07-24,DL036,52.09,114.53,11.59,38.73,30.06,4.41
2019-07-25,DL036,15.43,42.0,6.79,27.98,20.43,3.93
2019-07-26,DL036,23.56,43.29,6.84,34.44,23.89,4.21
2019-07-27,DL036,18.1,29.82,10.78,31.25,25.41,3.59
2019-07-28,DL036,15.2,35.66,6.1,24.29,17.89,3.25
2019-07-29,DL036,15.31,46.95,7.16,27.65,20.55,4.02
2019-07-30,DL036,23.7,50.7,5.57,34.57,22.93,6.5
2019-07-31,DL036,22.11,47.16,4.95,29.58,19.77,3.96
2019-08-01,DL036,28.98,58.12,5.77,31.45,21.43,4.61
2019-08-02,DL036,32.47,57.73,9.13,37.26,27.26,4.65
2019-08-03,DL036,30.47,49.36,11.98,41.49,31.83,4.87
2019-08-04,DL036,45.55,61.2,25.65,36.92,40.55,6.47
2019-08-05,DL036,41.27,59.62,20.77,30.6,33.21,4.87
2019-08-06,DL036,23.1,36.58,13.52,35.42,29.87,3.84
2019-08-07,DL036,20.5,44.12,28.82,32.97,41.03,5.4
2019-08-08,DL036,11.67,34.67,7.37,31.02,22.5,4.23
2019-08-09,DL036,5.94,31.06,3.38,21.13,14.0,3.14
2019-08-10,DL036,9.72,26.1,3.39,21.35,14.13,3.93
2019-08-11,DL036,17.4,38.91,6.01,26.31,18.9,4.52
2019-08-12,DL036,12.07,27.85,4.45,20.03,14.28,4.01
2019-08-13,DL036,13.4,32.03,8.98,27.4,21.9,3.73
2019-08-14,DL036,23.77,35.52,12.47,29.95,26.1,3.65
2019-08-15,DL036,20.89,37.2,13.39,23.94,23.66,4.44
2019-08-16,DL036,8.78,22.23,5.24,19.99,14.91,4.41
2019-08-17,DL036,5.43,10.22,5.34,15.29,12.49,3.51
2019-08-18,DL036,7.08,13.78,12.16,14.98,17.88,3.88
2019-08-19,DL036,26.01,48.22,18.12,20.65,25.75,3.49
2019-08-20,DL036,30.49,58.14,12.43,18.68,20.06,4.02
2019-08-21,DL036,32.45,79.56,6.8,22.69,17.61,3.81
2019-08-22,DL036,30.74,77.52,20.3,33.41,34.33,4.15
2019-08-23,DL036,34.15,75.78,21.22,22.73,29.4,4.6
2019-08-24,DL036,50.1,92.78,11.05,37.73,29.08,4.28
2019-08-25,DL036,26.2,41.41,5.24,27.86,19.09,3.7
2019-08-26,DL036,14.17,34.32,9.09,30.08,23.4,4.6
2019-08-27,DL036,28.91,51.7,19.26,23.93,28.43,6.19
2019-08-28,DL036,28.04,53.02,22.47,26.23,32.28,4.98
2019-08-29,DL036,27.6,51.69,9.94,24.89,21.35,4.41
2019-08-30,DL036,30.55,59.84,8.48,25.29,20.37,4.55
2019-08-31,DL036,37.17,63.43,15.83,27.74,27.67,4.54
2019-09-01,DL036,25.46,47.29,14.06,30.43,27.66,5.16
2019-09-02,DL036,40.83,65.62,6.34,28.49,20.33,4.8
2019-09-03,DL036,67.12,101.19,10.5,33.09,26.16,5.18
2019-09-04,DL036,72.52,105.55,7.49,33.76,24.06,5.13
2019-09-05,DL036,28.49,57.61,7.84,27.82,21.19,4.15
2019-09-06,DL036,26.08,51.83,18.62,29.41,30.82,5.07
2019-09-07,DL036,31.56,76.01,20.53,28.21,31.73,4.53
2019-09-08,DL036,28.89,57.42,12.96,25.12,23.93,6.39
2019-09-09,DL036,45.28,81.21,21.2,20.5,28.19,4.64
2019-09-10,DL036,55.6,90.01,24.27,26.62,33.95,4.96
2019-09-11,DL036,77.15,117.51,22.42,27.56,32.94,4.84
2019-09-12,DL036,53.74,86.71,11.77,28.98,25.0,3.6
2019-09-13,DL036,29.69,55.43,8.74,27.13,21.56,3.75
2019-09-14,DL036,22.99,45.25,3.22,22.93,14.82,6.53
2019-09-15,DL036,32.09,50.45,12.26,25.81,23.73,7.38
2019-09-16,DL036,52.15,80.4,16.68,24.14,26.44,4.2
2019-09-17,DL036,54.88,85.73,15.87,33.6,30.82,4.43
2019-09-18,DL036,32.22,67.71,3.38,27.88,17.59,4.22
2019-09-19,DL036,18.46,37.44,4.8,23.77,16.55,2.33
2019-09-20,DL036,30.93,60.91,25.46,26.06,34.62,4.54
2019-09-21,DL036,34.64,56.93,24.85,26.44,34.33,4.61
2019-09-22,DL036,20.03,40.22,20.99,30.1,33.13,3.92
2019-09-23,DL036,23.74,46.18,8.53,27.49,21.58,3.67
2019-09-24,DL036,29.57,56.03,19.68,29.2,31.57,6.2
2019-09-25,DL036,23.48,47.76,12.41,26.02,23.96,3.96
2019-09-26,DL036,17.26,39.57,11.95,26.58,23.88,3.92
2019-09-27,DL036,7.83,23.46,7.5,22.15,17.91,5.66
2019-09-28,DL036,12.83,31.48,9.44,24.41,20.68,5.24
2019-09-29,DL036,9.71,23.5,5.38,21.13,15.62,6.04
2019-09-30,DL036,21.67,42.96,14.18,24.15,24.41,5.14
2019-10-01,DL036,29.04,58.75,14.11,26.46,25.58,4.49
2019-10-02,DL036,41.25,70.73,31.61,18.24,35.47,4.85
2019-10-03,DL036,49.88,109.52,30.36,26.79,39.0,4.0
2019-10-04,DL036,36.48,64.38,12.77,33.87,28.42,4.24
2019-10-05,DL036,29.67,62.71,7.83,20.71,17.4,3.98
2019-10-06,DL036,47.58,90.67,8.27,24.37,19.71,4.67
2019-10-07,DL036,48.81,95.96,3.37,22.1,14.5,3.9
2019-10-08,DL036,33.23,70.9,7.18,17.58,15.21,3.86
2019-10-09,DL036,60.69,104.65,35.3,23.41,41.24,4.92
2019-10-10,DL036,74.35,123.17,39.2,34.17,50.12,6.9
2019-10-11,DL036,84.38,148.96,20.16,33.27,34.14,4.99
2019-10-12,DL036,80.15,128.6,15.38,35.93,31.66,6.64
2019-10-13,DL036,102.1,158.75,31.23,31.73,42.35,6.8
2019-10-14,DL036,92.17,146.31,45.27,28.4,52.0,3.27
2019-10-15,DL036,106.56,174.67,74.26,31.41,77.24,5.98
2019-10-16,DL036,132.49,194.76,56.06,33.81,63.7,4.94
2019-10-17,DL036,109.16,163.65,47.39,31.21,55.25,4.98
2019-10-18,DL036,86.59,166.21,13.48,30.47,27.2,4.12
2019-10-19,DL036,66.82,166.05,18.45,49.72,41.49,6.94
2019-10-20,DL036,83.8,123.54,10.85,35.45,27.7,5.45
2019-10-21,DL036,101.65,149.02,13.22,37.69,30.82,6.19
2019-10-22,DL036,77.15,123.52,4.05,33.03,20.87,5.54
2019-10-23,DL036,94.29,151.45,26.07,42.44,43.84,9.89
2019-10-24,DL036,127.76,194.34,116.33,51.8,122.4,11.21
2019-10-25,DL036,118.36,183.57,55.87,33.09,63.16,6.73
2019-10-26,DL036,112.16,161.07,29.68,27.85,39.02,4.59
2019-10-27,DL036,150.71,199.61,12.59,29.26,25.83,7.91
2019-10-28,DL036,256.48,308.98,3.77,31.21,19.68,12.46
2019-10-29,DL036,245.27,310.02,27.99,46.06,47.32,9.86
2019-10-30,DL036,246.95,312.84,40.13,39.01,53.47,9.64
2019-10-31,DL036,240.42,312.15,47.82,42.02,61.34,10.66
2019-11-01,DL036,383.77,455.74,37.02,93.4,79.63,8.18
2019-11-02,DL036,324.82,379.17,16.53,66.1,44.5,5.68
2019-11-03,DL036,567.46,603.67,10.14,58.02,34.66,3.07
2019-11-04,DL036,220.39,262.9,6.91,45.92,29.64,3.72
2019-11-05,DL036,152.71,192.94,6.9,40.17,26.99,10.36
2019-11-06,DL036,78.67,123.35,52.1,47.57,67.77,7.42
2019-11-07,DL036,195.34,242.44,51.89,66.4,77.63,9.0
2019-11-08,DL036,149.28,190.02,58.23,53.26,75.81,8.0
2019-11-09,DL036,129.98,169.34,20.41,40.36,38.11,8.09
2019-11-10,DL036,173.97,215.77,13.96,46.54,36.13,11.43
2019-11-11,DL036,235.92,286.19,22.78,57.28,49.05,13.32
2019-11-12,DL036,371.62,415.29,13.47,53.21,39.29,11.55
2019-11-13,DL036,380.53,433.22,24.29,68.25,56.1,14.27
2019-11-14,DL036,390.02,452.7,56.0,106.17,102.12,10.04
2019-11-15,DL036,518.57,572.35,18.27,79.42,57.13,12.27
2019-11-16,DL036,184.86,248.55,11.56,47.44,34.65,11.25
2019-11-17,DL036,101.3,135.36,5.34,32.92,21.86,9.38
2019-11-18,DL036,85.15,112.74,9.84,32.19,25.15,7.23
2019-11-19,DL036,95.1,128.56,19.08,34.93,34.13,7.87
2019-11-20,DL036,119.26,165.23,50.14,48.28,66.57,9.21
2019-11-21,DL036,179.8,244.03,124.44,66.79,137.55,11.57
2019-11-22,DL036,168.07,233.98,53.43,57.95,74.39,12.3
2019-11-23,DL036,123.69,168.55,12.58,59.68,42.0,10.83
2019-11-24,DL036,105.51,148.98,3.81,48.05,28.66,11.26
2019-11-25,DL036,105.39,150.65,40.78,71.67,71.37,11.13
2019-11-26,DL036,103.03,166.74,123.57,53.45,129.17,13.04
2019-11-27,DL036,59.42,100.88,11.84,49.25,35.85,9.21
2019-11-28,DL036,30.94,53.39,2.49,37.92,22.19,9.35
2019-11-29,DL036,45.51,70.83,12.9,46.73,35.38,9.34
2019-11-30,DL036,79.72,111.86,18.35,40.34,36.42,8.39
2019-12-01,DL036,93.84,135.29,16.05,37.73,33.15,8.11
2019-12-02,DL036,102.43,149.56,14.44,42.41,34.34,8.03
2019-12-03,DL036,110.99,157.09,7.12,47.68,31.16,10.18
2019-12-04,DL036,109.7,158.02,32.22,59.72,58.04,9.94
2019-12-05,DL036,218.79,282.55,63.93,90.85,100.45,11.41
2019-12-06,DL036,219.85,288.43,38.96,76.74,72.57,12.21
2019-12-07,DL036,218.51,280.79,40.07,62.9,66.12,8.28
2019-12-08,DL036,192.26,277.04,66.33,45.3,78.16,8.02
2019-12-09,DL036,167.06,215.66,36.65,50.02,56.48,7.22
2019-12-10,DL036,184.75,241.21,43.24,52.99,63.44,8.38
2019-12-11,DL036,245.38,337.27,98.16,66.98,115.66,10.94
2019-12-12,DL036,267.77,344.25,74.47,67.27,96.49,7.84
2019-12-13,DL036,98.61,112.68,2.78,39.91,23.5,5.37
2019-12-14,DL036,62.82,90.01,16.23,33.21,30.89,6.32
2019-12-15,DL036,87.6,120.44,10.12,35.16,26.94,5.52
2019-12-16,DL036,83.35,117.12,1.71,30.38,17.55,4.48
2019-12-17,DL036,90.04,108.92,5.09,21.93,15.82,4.88
2019-12-18,DL036,124.96,167.02,11.02,36.99,28.65,5.81
2019-12-19,DL036,229.25,297.83,61.6,48.51,76.02,6.73
2019-12-20,DL036,266.25,354.69,26.98,71.67,60.11,5.9
2019-12-21,DL036,220.21,303.77,32.41,51.86,54.01,6.75
2019-12-22,DL036,136.71,181.96,5.97,37.14,24.62,5.36
2019-12-23,DL036,187.75,230.48,13.31,41.94,33.15,5.92
2019-12-24,DL036,260.51,375.85,29.56,66.92,59.69,5.9
2019-12-25,DL036,167.44,243.81,15.18,34.55,30.75,5.3
2019-12-26,DL036,194.94,280.21,14.02,36.41,30.8,4.32
2019-12-27,DL036,201.77,291.74,22.04,45.25,42.04,5.13
2019-12-28,DL036,260.72,375.04,61.38,45.51,74.25,5.29
2019-12-29,DL036,330.06,472.53,30.55,69.8,62.04,4.89
2019-12-30,DL036,314.15,437.58,49.88,57.62,71.32,3.68
2019-12-31,DL036,217.9,275.81,18.64,33.85,33.21,4.13
2020-01-01,DL036,342.73,399.77,136.17,42.8,133.78,7.37
2020-01-02,DL036,232.81,314.35,80.57,46.33,90.33,10.77
2020-01-03,DL036,168.05,198.25,73.2,31.75,76.57,6.55
2020-01-04,DL036,159.56,183.76,27.19,36.34,41.5,6.91
2020-01-05,DL036,148.77,182.47,12.08,36.18,29.09,6.57
2020-01-06,DL036,137.28,170.22,21.36,47.76,42.82,8.38
2020-01-07,DL036,111.44,136.09,21.03,41.33,39.12,7.33
2020-01-08,DL036,121.35,130.33,23.92,33.18,37.15,6.38
2020-01-09,DL036,89.04,102.08,4.08,20.23,14.08,5.74
2020-01-10,DL036,118.24,148.27,9.39,35.47,26.52,5.83
2020-01-11,DL036,123.42,154.61,13.79,39.13,32.05,7.07
2020-01-12,DL036,167.0,207.52,37.43,32.22,47.65,7.7
2020-01-13,DL036,209.94,254.92,57.04,36.96,66.16,8.27
2020-01-14,DL036,109.98,129.1,9.64,28.32,22.92,6.18
2020-01-15,DL036,104.04,134.92,15.69,41.08,34.65,6.2
2020-01-16,DL036,136.81,171.85,24.58,46.27,44.65,6.54
2020-01-17,DL036,95.5,116.1,15.36,30.56,28.77,5.64
2020-01-18,DL036,109.14,144.48,31.64,36.34,45.12,5.46
2020-01-19,DL036,123.66,159.74,4.37,30.85,19.99,4.88
2020-01-20,DL036,117.91,154.96,10.53,29.63,24.34,4.8
2020-01-21,DL036,176.73,244.24,50.47,38.11,61.41,7.11
2020-01-22,DL036,182.46,243.86,66.01,39.36,74.76,6.36
2020-01-23,DL036,71.19,104.78,4.64,32.94,21.31,6.59
2020-01-24,DL036,60.57,90.01,3.76,34.02,21.16,7.81
2020-01-25,DL036,96.34,128.91,13.76,35.41,30.06,7.87
2020-01-26,DL036,139.31,171.38,26.62,30.14,37.73,8.02
2020-01-27,DL036,179.19,234.81,59.05,55.9,77.88,10.8
2020-01-28,DL036,121.15,146.91,10.67,42.91,31.52,7.76
2020-01-29,DL036,60.76,85.56,14.8,27.96,26.94,6.35
2020-01-30,DL036,74.51,109.75,12.42,27.96,25.0,6.93
2020-01-31,DL036,71.71,104.75,13.02,29.17,26.13,7.3
2020-02-01,DL036,84.81,117.3,40.08,25.27,46.12,6.33
2020-02-02,DL036,103.29,143.41,18.98,26.95,29.81,6.34
2020-02-03,DL036,95.53,135.22,18.58,29.07,30.61,7.33
2020-02-04,DL036,130.57,183.11,63.57,35.67,70.8,10.02
2020-02-05,DL036,127.88,176.56,16.21,35.01,31.84,10.51
2020-02-06,DL036,93.33,130.68,14.86,26.72,26.33,7.46
2020-02-07,DL036,126.49,170.5,49.06,38.11,60.27,11.38
2020-02-08,DL036,135.1,185.15,8.76,33.38,24.89,13.57
2020-02-09,DL036,118.08,165.78,9.3,31.23,24.19,9.81
2020-02-10,DL036,154.81,215.91,13.71,35.81,30.23,13.97
2020-02-11,DL036,135.49,187.27,38.25,36.08,50.38,13.4
2020-02-12,DL036,160.98,239.03,11.85,37.28,29.49,27.04
2020-02-13,DL036,105.94,149.06,1.7,30.85,17.78,23.56
2020-02-14,DL036,68.72,123.61,2.15,22.38,13.65,12.88
2020-02-15,DL036,77.33,130.23,2.13,32.38,18.96,22.19
2020-02-16,DL036,99.29,147.38,5.73,30.25,20.76,15.96
2020-02-17,DL036,115.57,175.96,17.78,37.87,34.63,17.58
2020-02-18,DL036,107.96,158.56,4.96,38.86,24.72,28.22
2020-02-19,DL036,99.48,171.52,29.25,38.33,44.23,13.18
2020-02-20,DL036,96.71,175.31,2.09,33.38,19.46,13.22
2020-02-21,DL036,50.94,71.98,3.26,31.23,19.27,6.18
